trade_dt,globex_sym,px_open,px_high,px_low,px_settle,vol,oi,settle_flag,file_name,load_ts
2026-07-24,ZBU26,114,114.375,112.5,113.7812,82115,119615,FINAL,cme_settle_20260724.csv,2026-08-17T06:40:00
20260724,ZBZ26,114.375,114.4688,113.125,113.875,55926,71898,final,cme_settle_20260724.csv,2026-08-17T06:40:00
07/24/26,ZBH27,113.625,115.0938,113.1875,113.9688,30185,21556,FINAL,cme_settle_20260724.csv,2026-08-17T06:40:00
2026-07-24,ZB M27,113.8125,114.7188,113.0938,114.0625,26571,"14,562",FINAL,cme_settle_20260724.csv,2026-08-17T06:40:00
07/27/2026,ESU26,5799.75,5830.5,5776.5,5804.75,1221352,2004353,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/2026,ES Z26,5843,5843,"5,802.00",5815.25,939072,758398,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/26,ESH27,5797,5855.25,5797,5825.75,627361,445068,final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,ESM27,"5,806.75",5899.75,5798.5,5836,"324,227",165428,final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,NQU26,22771.75,23077.25,22629.75,22813,511334,836249,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/2026,NQZ26,22937.5,22967.75,22632,22854,422410,342825,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,NQ H27,"22,790.25",23042.25,22779.75,22895.25,256618,217204,final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,NQM27,23032,23055.75,"22,805.25",22936.25,154410,89994,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,CLQ26,68.28,68.97,68.08,68.59,391619,464406,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
20260727,CLU26,68.33,68.51,67.78,68.28,298900,250796,final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,CLV26,68.15,68.32,67.47,67.97,163061,136192,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/2026,CLX26,67.48,68.38,67.43,67.66,101843,54328,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/2026,CLZ26,67.24,67.71,67.12,67.36,54897,21260,final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,CLF27,66.82,67.15,66.61,67.05,36597,8378,final,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/26,CLG27,66.76,66.85,66.35,66.74,27442,4150,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,CLH27,66.56,66.84,65.71,66.43,14438,1892,final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,CLJ27,66.37,66.55,65.8,66.12,10352,972,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,CLK27,65.59,65.91,65.55,65.81,"6,363",382,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,CLM27,65.57,66,65.04,65.5,3175,144,final,cme_settle_20260727.csv,2026-08-17T06:40:00
20260727,GC Q26,2649.5,2693.1,2645.8,2661.6,164349,293499,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/26,GCZ26,2654.9,2670.8,2637.3,2666.4,121090,105517,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
20260727,GCG27,2672.7,2674.6,2653.8,2671.2,73769,47200,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,GCJ27,2689.2,2694.2,2644.6,2676,46527,28121,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,GCM27,2677.8,2708.3,2668.3,2680.8,23409,10281,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,ZBU26,113.6875,114.7188,113.1875,113.7812,102606,120799,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/2026,ZBZ26,113.4375,114.5,113,113.875,55338,56722,final,cme_settle_20260727.csv,2026-08-17T06:40:00
07/27/2026,ZB H27,113.5938,114.5938,112.8125,113.9688,"34,337",28632,FINAL,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-27,ZBM27,114.5312,114.8125,113.25,114.0625,24870,10432,Final,cme_settle_20260727.csv,2026-08-17T06:40:00
2026-07-28,ESU26,5893.25,5956.25,"5,850.00",5893.25,1260945,1766213,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
20260728,ESZ26,5892.25,5952,5838,5903.75,"1,032,959",933152,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,ESH27,5919.5,5945.75,5897.5,"5,914.50",539840,357040,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,ESM27,5938,5953,5874.25,5925,357130,168572,final,cme_settle_20260728.csv,2026-08-17T06:40:00
20260728,NQU26,22672,22942.25,22669.25,22714,653662,823215,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/26,NQZ26,22828,22880.75,"22,581.25",22755,447819,395130,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,NQ H27,22827.5,22986.25,22585.5,22795.75,265248,157947,final,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/2026,NQM27,22821,22963.5,22598,22836.75,155548,89843,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
20260728,CL Q26,66.38,67.16,66.38,66.58,338395,509569,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,CLU26,66.53,66.87,65.98,66.28,"276,050",230246,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,CL V26,66.29,66.71,65.37,65.98,144768,93046,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/2026,CLX26,65.95,66.13,65.58,65.68,90998,50731,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/2026,CLZ26,65.62,65.89,64.7,65.38,58256,18767,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/2026,CLF27,65.4,65.46,64.51,65.08,31094,8191,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,CLG27,65.02,65.4,64.69,64.78,27148,4723,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/2026,CL H27,64.78,64.79,63.97,64.48,13027,1743,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/2026,CLJ27,64.24,64.29,63.93,64.18,8676,803,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/2026,CLK27,63.67,64.53,63.22,63.88,4969,327,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,CLM27,63.88,63.88,63.14,63.58,4029,171,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
20260728,GC Q26,2660.2,2663.9,2631.6,2656,161681,236159,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,GC Z26,2664.5,2692.7,2650.6,2660.8,93122,98390,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,gcg27,2661.9,2671.5,2648.8,2665.6,61598,46662,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
07/28/26,GCJ27,2668.1,2694.8,2638.8,2670.3,37734,22209,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,GCM27,2687.4,2687.5,"2,649.60",2675.1,30980,10434,final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,ZBU26,113.1875,113.84,111.97,113.22,107991,170775,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
20260728,ZBZ26,113.59,114.4375,112.7812,113.3125,60236,74694,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
20260728,ZBH27,113.8438,113.8438,113.1562,113.4062,32485,25147,Final,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-28,ZBM27,113.1562,114.6562,112.625,113.5,26352,12210,FINAL,cme_settle_20260728.csv,2026-08-17T06:40:00
2026-07-29,esu26,5921.5,5974.75,5897.5,5939.75,1258946,2026186,final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,ESZ26,5959.5,6020,5928.75,5950.5,839312,954701,final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,ESH27,5971.25,"5,996.75",5950.25,5961.25,590454,503611,FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,ESM27,6001.5,6012.5,5929.75,5971.75,400028,166401,final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,NQU26,"22,923.00",23293.75,22923,23025.5,661581,1129544,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,nqz26,23042.75,23304.75,23002.75,23067,366429,"446,543",FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,NQH27,23048.75,23322.75,23016,23108.5,223264,127418,final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,nqm27,"23,241.75",23258,23088.25,23149.75,165726,"103,202",final,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,CLQ26,67.36,68.04,67.28,67.66,"346,576",614712,final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,CLU26,67.06,67.77,66.8,67.36,228599,278938,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,CLV26,67.17,67.54,66.7,67.05,145410,104041,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,CLX26,66.79,67.34,66.28,66.75,97365,50493,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,CLZ26,66.57,67.18,65.78,66.44,53537,23658,final,cme_settle_20260729.csv,2026-08-17T06:40:00
20260729,CLF27,66.06,66.76,66.03,66.14,41785,"9,031",FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,clg27,65.7,66.11,65.64,65.83,26694,4012,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,CLH27,65.45,66.16,65.22,65.53,15165,2016,final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,CLJ27,64.91,65.56,64.85,65.22,"9,683",919,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,CLK27,64.92,65.42,64.79,64.92,4747,322,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,CL M27,64.33,65.39,64.33,64.62,2847,120,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/26,GCQ26,2702.3,"2,731.40",2700.7,2708.3,154263,259388,Final,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,GCZ26,2718.9,2734.5,2695,"2,713.20","131,644",106724,FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,GCG27,2721,2734.1,2703,2718,69688,49156,final,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,GCJ27,"2,719.20",2753.5,2695.7,2722.9,48193,29005,FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/2026,gcm27,2728.7,2751.5,2709.3,2727.8,26052,10485,FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,ZBU26,112.1562,112.9375,112,112.7188,86657,147445,FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
07/29/26,ZBZ26,112.5312,114.1562,112.4688,112.8125,59868,74387,FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-29,ZBH27,112.625,113.2812,111.9062,112.9062,31912,28716,FINAL,cme_settle_20260729.csv,2026-08-17T06:40:00
20260729,ZBM27,113.25,113.5625,111.6562,113,22566,13704,final,cme_settle_20260729.csv,2026-08-17T06:40:00
2026-07-30,ESU26,6005,6031.25,5931.5,"5,991.00",1636833,2502288,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,ESZ26,6003.25,6055.5,5954.75,6001.75,1018401,1294749,final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/26,ESH27,5990.5,6024,5953.5,6012.5,531951,303419,final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,ESM27,6033.75,6075.5,5984.75,6023.25,"325,355","157,999",Final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,NQU26,23299.5,23405.25,23114.25,23244,582674,876408,final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,NQZ26,23346.25,23503.5,23131,23285.75,418685,"510,405",Final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,NQH27,23440.25,23440.25,"23,116.75","23,327.75",219506,154398,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,NQ M27,23314,23560.5,23244.75,23369.5,144173,77383,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,CLQ26,65.8,66.45,65.44,65.88,444041,515219,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,CLU26,65.63,65.87,64.82,65.58,277590,347633,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,CLV26,65.46,65.9,65.18,65.29,160351,118651,final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,CLX26,65.3,65.3,64.67,64.99,107562,53119,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,CL Z26,64.5,65.46,64.5,64.69,66914,26470,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,CL F27,64.45,65.01,64.32,64.4,34816,7715,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/26,clg27,63.84,64.36,63.45,64.1,23502,4625,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
20260730,CLH27,63.77,63.91,63.4,63.8,15405,1553,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,CLJ27,63.36,63.86,62.76,63.51,9309,679,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,CLK27,63.31,63.85,62.77,63.21,4636,342,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,CLM27,63.16,63.37,62.78,62.92,2861,94,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,GCQ26,2701.8,2721.4,2696.5,2714.4,149923,221255,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,GCZ26,2731.7,"2,731.70",2687.5,2719.3,105606,97482,final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,GCG27,"2,719.80",2729.2,2713.4,2724.2,78619,54095,FINAL,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,GCJ27,2730.9,2751,2702.4,2729.1,35179,16489,final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,GCM27,2720.8,2754.3,2720.8,2733.9,"23,730",8965,final,cme_settle_20260730.csv,2026-08-17T06:40:00
2026-07-30,ZBU26,112.9375,113.1875,112.4688,112.625,100074,133858,final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/26,ZBZ26,113,113.00,112,112.7188,64050,71735,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/26,ZBZ26,113,113.00,112,112.7188,64050,71735,Final,cme_settle_20260730.csv,2026-08-17T06:41:12
2026-07-30,ZBH27,112.6562,113.0625,112.0625,112.8125,39727,33874,final,cme_settle_20260730.csv,2026-08-17T06:40:00
07/30/2026,ZBM27,112.5,113.5,111.75,112.9062,20852,8696,Final,cme_settle_20260730.csv,2026-08-17T06:40:00
20260731,ESU26,5927.75,5995.75,5927.75,5957,1480327,2488498,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/2026,ESZ26,5984.75,5993,5912.75,5967.75,829192,820511,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,ESH27,"5,951.75",5985.5,5943.5,5978.5,529955,365559,final,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/26,ESM27,5964.75,6012,5944.5,"5,989.25",339240,145134,final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,NQU26,"23,200.75",23322.25,22970.75,23248.25,607043,762208,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/2026,NQZ26,"23,180.00",23361,23058.25,23290,418027,428708,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,NQH27,23259.25,23397.5,23081.25,23332,261610,171480,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
20260731,NQM27,23282.5,23648,23204.75,23373.75,152287,83899,final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,CLQ26,65.20,65.66,64.61,65.36,456729,647500,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,CLU26,65.32,65.32,64.7,65.07,222650,230346,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,CLV26,65.01,65.01,64.65,64.77,148160,84057,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,clx26,64.8,64.8,64.14,64.48,92398,48206,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
20260731,CLZ26,64.16,64.32,63.71,64.18,69334,22517,final,cme_settle_20260731.csv,2026-08-17T06:40:00
20260731,CLF27,64.19,64.20,63.46,63.89,38624,7624,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/2026,CLG27,63.36,64.05,63.05,63.6,25790,4489,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,CLH27,63.09,63.48,62.87,63.3,12775,1511,final,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/2026,CLJ27,62.86,63.75,62.86,63.01,9805,920,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,CLK27,62.42,63.21,62.42,62.71,6170,381,final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,CLM27,62.14,62.63,61.84,62.42,3368,157,final,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/26,GCQ26,2703.7,2710.6,2702,2704.7,156859,194040,final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,GC Z26,2719.6,2722.7,2704.9,2709.6,124649,120108,final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,GCG27,"2,724.90",2733.4,2701.1,2714.4,72606,41382,final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,GCJ27,2727.2,"2,751.00",2713.3,2719.3,41873,21735,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,GC M27,2729.4,2729.4,2697.7,2724.2,"26,854",8184,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,ZB U26,111.5312,111.56,110.125,111.2812,80820,118481,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/2026,ZBZ26,111.4688,111.8438,110.5312,111.375,50671,42798,Final,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-07-31,ZBH27,111.0312,112.5625,111.0312,111.4688,39129,30580,FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
07/31/26,ZBM27,111.3438,112.4688,110.5312,111.5625,22532,"11,095",FINAL,cme_settle_20260731.csv,2026-08-17T06:40:00
2026-08-03,ESU26,6002.25,"6,030.00",5918.75,5990.5,1549661,2054250,Final,cme_settle_20260803.csv,2026-08-17T06:40:00
08/03/2026,ESZ26,5974.75,6022,5974.75,6001.25,843636,941294,final,cme_settle_20260803.csv,2026-08-17T06:40:00
08/03/26,ESH27,"5,991.00",6046,5974,6012,520599,441126,final,cme_settle_20260803.csv,2026-08-17T06:40:00
20260803,ESM27,6052.5,"6,080.50",5961,6022.75,"394,018",234079,Final,cme_settle_20260803.csv,2026-08-17T06:40:00
08/03/26,nqu26,22923.5,23211.75,22727,22937.75,697843,1076738,Final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,NQ Z26,22962,23139.5,22949.75,22979,"340,922",410802,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
20260803,NQH27,23033.5,23060,"22,804.75",23020.25,251211,170149,final,cme_settle_20260803.csv,2026-08-17T06:40:00
20260803,NQ M27,23031.75,23205.25,22996.5,23061.5,158847,88418,final,cme_settle_20260803.csv,2026-08-17T06:40:00
08/03/26,CL Q26,65.24,65.83,64.9,65.52,437747,588157,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,clu26,65.12,65.5,64.64,65.23,289586,286658,final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,CLV26,64.68,65.05,64.44,64.93,162580,122092,Final,cme_settle_20260803.csv,2026-08-17T06:40:00
20260803,CL X26,64.71,64.77,63.98,64.64,90820,46527,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,CLZ26,64.49,64.49,63.92,64.34,62624,26952,final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,CLF27,63.97,64.16,63.94,64.05,33256,9955,Final,cme_settle_20260803.csv,2026-08-17T06:40:00
08/03/26,CLG27,64,64.05,63.03,63.75,"25,369",3438,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,CLH27,63.57,63.81,63.38,63.46,16663,2373,final,cme_settle_20260803.csv,2026-08-17T06:40:00
08/03/2026,clj27,62.99,63.58,62.61,63.16,8832,795,final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,clk27,62.57,63.47,62.24,62.87,5319,275,final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,CLM27,62.33,63.28,62.33,62.57,3499,167,final,cme_settle_20260803.csv,2026-08-17T06:40:00
20260803,gcq26,2731.2,2746.8,2699.1,2720.1,164454,201243,Final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,GC Z26,2713.7,2755.9,2712.9,2725,"103,212","93,981",FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,GCG27,2741.9,2755.3,2711.7,2729.9,66386,"56,807",Final,cme_settle_20260803.csv,2026-08-17T06:40:00
08/03/26,GC J27,2733.6,2740.5,2714,2734.8,50079,20386,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,GCM27,2738.9,2756.5,"2,724.60",2739.7,27569,9833,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,ZBU26,111.875,112.625,110.3125,111.4062,99260,161935,final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,ZBZ26,111.625,112.3438,110.875,111.5,59343,72230,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
20260803,ZBH27,111.8125,112.4688,111,111.5938,30446,24725,final,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-03,ZB M27,111.3125,112.125,111.3125,111.6875,19085,10284,FINAL,cme_settle_20260803.csv,2026-08-17T06:40:00
2026-08-04,ESU26,5924.75,6003,"5,866.50",5935.75,1474084,2708050,final,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,ESU26,5924.75,6003,"5,866.50",5935.75,1474084,2708050,final,cme_settle_20260804.csv,2026-08-17T06:41:12
2026-08-04,esz26,5956.75,5959.5,5912.75,5946.5,970064,951178,final,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,ESH27,5972.75,5988.75,5901.5,5957,518147,412207,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,ES M27,5969.75,6010.5,5909.75,5967.75,312288,140162,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
20260804,NQU26,23076.5,23320,22954.5,23087.5,598215,841321,final,cme_settle_20260804.csv,2026-08-17T06:40:00
20260804,NQZ26,23164.25,23195.5,23081.75,23129,330283,"341,145",FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,NQH27,23129,23284.25,23111.25,"23,170.50","245,983",208034,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
08/04/26,NQ M27,23159.5,23441.25,22937.5,23212.25,162957,76647,final,cme_settle_20260804.csv,2026-08-17T06:40:00
20260804,CLQ26,66.58,66.85,66.23,66.43,349955,601067,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,clu26,66.05,66.43,65.62,66.13,258904,240957,Final,cme_settle_20260804.csv,2026-08-17T06:40:00
20260804,CLV26,65.93,66.28,65.09,65.83,132941,84661,final,cme_settle_20260804.csv,2026-08-17T06:40:00
20260804,CLX26,65.74,65.91,64.79,65.53,111546,53694,Final,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,CLZ26,65.36,65.84,64.89,65.23,68711,29867,final,cme_settle_20260804.csv,2026-08-17T06:40:00
08/04/2026,CLF27,65.26,65.59,64.25,64.94,35436,9830,Final,cme_settle_20260804.csv,2026-08-17T06:40:00
20260804,CLG27,64.81,65.31,64.04,64.64,25062,5031,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,CLH27,64.29,65.07,64.11,64.34,12108,1388,Final,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,CLJ27,64.23,64.41,63.5,64.04,9248,694,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
08/04/26,CLK27,63.53,63.82,63.38,63.74,5925,317,final,cme_settle_20260804.csv,2026-08-17T06:40:00
08/04/2026,CL M27,63.59,63.67,62.87,63.44,3542,174,Final,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,GCQ26,2717.1,2738.9,2698.5,2706.6,170033,306046,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,GCZ26,2716.4,2720.4,2679.8,2711.5,115712,136969,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,GCG27,2709.3,"2,740.70",2708.5,2716.3,70832,51631,Final,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,gcj27,2719.9,2744.6,2689.1,2721.2,"41,419",24228,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,GCM27,2724.8,"2,744.00",2704.1,2726.1,30803,12684,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,ZBU26,112.3125,113,111.5312,111.7812,91593,162664,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,ZBZ26,112.0938,113.0938,110.875,111.875,"61,637","57,331",FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
08/04/2026,ZBH27,112.125,112.3125,111.4688,111.9688,39900,29166,final,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,ZBM27,111.75,112.2188,111.5625,112.0625,20803,8536,FINAL,cme_settle_20260804.csv,2026-08-17T06:40:00
2026-08-04,ZBM27,111.75,112.2188,111.5625,112.0625,20803,8536,FINAL,cme_settle_20260804.csv,2026-08-17T06:41:12
2026-08-05,ESU26,5935.25,"5,963.00",5935.25,5951.75,"1,191,696",1984838,final,cme_settle_20260805.csv,2026-08-17T06:40:00
08/05/2026,ESZ26,5950.5,6004.5,5892.5,5962.5,823848,1046457,final,cme_settle_20260805.csv,2026-08-17T06:40:00
08/05/26,ESH27,5969,5982.5,5927.5,5973.25,552202,318389,FINAL,cme_settle_20260805.csv,2026-08-17T06:40:00
08/05/26,ESM27,"5,991.25",6023.25,5929,"5,984.00",303394,163969,final,cme_settle_20260805.csv,2026-08-17T06:40:00
2026-08-05,NQU26,22985,23085.25,22744.5,22926.25,659731,1100523,Final,cme_settle_20260805.csv,2026-08-17T06:40:00
08/05/2026,NQZ26,22857.5,23237.25,22857.5,22967.5,421516,531749,Final,cme_settle_20260805.csv,2026-08-17T06:40:00
2026-08-05,NQH27,22966.25,23042.75,22733.75,23008.75,222411,141899,FINAL,cme_settle_20260805.csv,2026-08-17T06:40:00
20260805,NQM27,23014.75,23161.75,22839.75,23050,142052,82269,FINAL,cme_settle_20260805.csv,2026-08-17T06:40:00
20260805,CLQ26,65.93,66.91,65.48,66.13,462216,577189,FINAL,cme_settle_20260805.csv,2026-08-17T06:40:00
20260805,CLU26,66.12,66.44,65.23,65.83,291434,"346,385",FINAL,cme_settle_20260805.csv,2026-08-17T06:40:00
